T_e[eV],n_e[m^-3],Sion[m^-3 s^-1]
94.4194,1.51356e+19,4.02530e-14
101.172,1.51356e+19,4.04302e-14
108.408,1.51356e+19,4.05510e-14
116.161,1.51356e+19,4.06163e-14
124.469,1.51356e+19,4.06264e-14
133.371,1.51356e+19,4.05829e-14
142.910,1.51356e+19,4.04869e-14
153.130,1.51356e+19,4.03401e-14
164.082,1.51356e+19,4.01441e-14
175.817,1.51356e+19,3.99008e-14
188.392,1.51356e+19,3.96122e-14
201.865,1.51356e+19,3.92805e-14
216.302,1.51356e+19,3.89077e-14
231.772,1.51356e+19,3.84966e-14
248.348,1.51356e+19,3.80490e-14
266.110,1.51356e+19,3.75678e-14
285.142,1.51356e+19,3.70553e-14
305.535,1.51356e+19,3.65141e-14
327.387,1.51356e+19,3.59466e-14
350.801,1.51356e+19,3.53554e-14
375.890,1.51356e+19,3.47428e-14
402.774,1.51356e+19,3.41113e-14
431.580,1.51356e+19,3.34635e-14
462.446,1.51356e+19,3.28016e-14
495.520,1.51356e+19,3.21276e-14
530.959,1.51356e+19,3.14440e-14
568.933,1.51356e+19,3.07529e-14
609.623,1.51356e+19,3.00561e-14
653.223,1.51356e+19,2.93556e-14
699.941,1.51356e+19,2.86533e-14
750.000,1.51356e+19,2.79511e-14
0.750000,1.58490e+19,2.49109e-22
0.803639,1.58490e+19,8.19459e-22
0.861115,1.58490e+19,2.48391e-21
0.922702,1.58490e+19,6.97373e-21
0.988693,1.58490e+19,1.82288e-20
1.05940,1.58490e+19,4.45930e-20
1.13517,1.58490e+19,1.02620e-19
1.21636,1.58490e+19,2.23307e-19
1.30335,1.58490e+19,4.61874e-19
1.39657,1.58490e+19,9.12728e-19
1.49645,1.58490e+19,1.73087e-18
1.60347,1.58490e+19,3.15778e-18
1.71815,1.58490e+19,5.55487e-18
1.84103,1.58490e+19,9.44295e-18
1.97270,1.58490e+19,1.55474e-17
2.11379,1.58490e+19,2.48485e-17
2.26496,1.58490e+19,3.86370e-17
2.42695,1.58490e+19,5.85794e-17
2.60053,1.58490e+19,8.67950e-17
2.78651,1.58490e+19,1.25959e-16
2.98580,1.58490e+19,1.79367e-16
3.19935,1.58490e+19,2.50828e-16
3.42816,1.58490e+19,3.44660e-16
3.67334,1.58490e+19,4.65631e-16
3.93606,1.58490e+19,6.18869e-16
4.21756,1.58490e+19,8.09686e-16
4.51920,1.58490e+19,1.04342e-15
4.84241,1.58490e+19,1.32521e-15
5.18873,1.58490e+19,1.65982e-15
5.55983,1.58490e+19,2.05136e-15
5.95746,1.58490e+19,2.50321e-15
6.38354,1.58490e+19,3.01791e-15
6.84008,1.58490e+19,3.59705e-15
7.32928,1.58490e+19,4.24137e-15
7.85346,1.58490e+19,4.95068e-15
8.41514,1.58490e+19,5.72410e-15
9.01698,1.58490e+19,6.56017e-15
9.66187,1.58490e+19,7.45710e-15
10.3529,1.58490e+19,8.41301e-15
11.0933,1.58490e+19,9.42637e-15
11.8867,1.58490e+19,1.04953e-14
12.7368,1.58490e+19,1.16154e-14
13.6478,1.58490e+19,1.27818e-14
14.6238,1.58490e+19,1.39888e-14
15.6697,1.58490e+19,1.52308e-14
16.7904,1.58490e+19,1.65019e-14
17.9912,1.58490e+19,1.77967e-14
19.2780,1.58490e+19,1.91098e-14
20.6567,1.58490e+19,2.04364e-14
22.1341,1.58490e+19,2.17722e-14
23.7171,1.58490e+19,2.31131e-14
25.4133,1.58490e+19,2.44511e-14
27.2309,1.58490e+19,2.57784e-14
29.1784,1.58490e+19,2.70864e-14
31.2652,1.58490e+19,2.83663e-14
33.5013,1.58490e+19,2.96102e-14
35.8973,1.58490e+19,3.08093e-14
38.4646,1.58490e+19,3.19561e-14
41.2156,1.58490e+19,3.30425e-14
44.1633,1.58490e+19,3.40619e-14
47.3218,1.58490e+19,3.50081e-14
50.7062,1.58490e+19,3.58783e-14
54.3327,1.58490e+19,3.66713e-14
58.2185,1.58490e+19,3.73866e-14
62.3823,1.58490e+19,3.80250e-14
66.8438,1.58490e+19,3.85883e-14
71.6244,1.58490e+19,3.90785e-14
76.7470,1.58490e+19,3.94986e-14
82.2359,1.58490e+19,3.98522e-14
88.1173,1.58490e+19,4.01442e-14
94.4194,1.58490e+19,4.03778e-14
101.172,1.58490e+19,4.05545e-14
108.408,1.58490e+19,4.06742e-14
116.161,1.58490e+19,4.07381e-14
124.469,1.58490e+19,4.07466e-14
133.371,1.58490e+19,4.07014e-14
142.910,1.58490e+19,4.06034e-14
153.130,1.58490e+19,4.04544e-14
164.082,1.58490e+19,4.02562e-14
175.817,1.58490e+19,4.00104e-14
188.392,1.58490e+19,3.97192e-14
201.865,1.58490e+19,3.93848e-14
216.302,1.58490e+19,3.90096e-14
231.772,1.58490e+19,3.85956e-14
248.348,1.58490e+19,3.81454e-14
266.110,1.58490e+19,3.76615e-14
285.142,1.58490e+19,3.71466e-14
305.535,1.58490e+19,3.66028e-14
327.387,1.58490e+19,3.60328e-14
350.801,1.58490e+19,3.54392e-14
375.890,1.58490e+19,3.48243e-14
402.774,1.58490e+19,3.41908e-14
431.580,1.58490e+19,3.35410e-14
462.446,1.58490e+19,3.28772e-14
495.520,1.58490e+19,3.22015e-14
530.959,1.58490e+19,3.15163e-14
568.933,1.58490e+19,3.08236e-14
609.623,1.58490e+19,3.01256e-14
653.223,1.58490e+19,2.94241e-14
699.941,1.58490e+19,2.87209e-14
750.000,1.58490e+19,2.80179e-14
0.750000,1.65958e+19,2.54239e-22
0.803639,1.65958e+19,8.35694e-22
0.861115,1.65958e+19,2.53126e-21
0.922702,1.65958e+19,7.10166e-21
0.988693,1.65958e+19,1.85507e-20
1.05940,1.65958e+19,4.53511e-20
1.13517,1.65958e+19,1.04299e-19
1.21636,1.65958e+19,2.26824e-19
1.30335,1.65958e+19,4.68876e-19
1.39657,1.65958e+19,9.26041e-19
1.49645,1.65958e+19,1.75513e-18
1.60347,1.65958e+19,3.20030e-18
1.71815,1.65958e+19,5.62670e-18
1.84103,1.65958e+19,9.55998e-18
1.97270,1.65958e+19,1.57320e-17
2.11379,1.65958e+19,2.51309e-17
2.26496,1.65958e+19,3.90569e-17
2.42695,1.65958e+19,5.91868e-17
2.60053,1.65958e+19,8.76531e-17
2.78651,1.65958e+19,1.27143e-16
2.98580,1.65958e+19,1.80969e-16
3.19935,1.65958e+19,2.52953e-16
3.42816,1.65958e+19,3.47424e-16
3.67334,1.65958e+19,4.69170e-16
3.93606,1.65958e+19,6.23321e-16
4.21756,1.65958e+19,8.15205e-16
4.51920,1.65958e+19,1.05016e-15
4.84241,1.65958e+19,1.33337e-15
5.18873,1.65958e+19,1.66957e-15
5.55983,1.65958e+19,2.06292e-15
5.95746,1.65958e+19,2.51683e-15
6.38354,1.65958e+19,3.03385e-15
6.84008,1.65958e+19,3.61565e-15
7.32928,1.65958e+19,4.26289e-15
7.85346,1.65958e+19,4.97545e-15
8.41514,1.65958e+19,5.75239e-15
9.01698,1.65958e+19,6.59230e-15
9.66187,1.65958e+19,7.49326e-15
10.3529,1.65958e+19,8.45342e-15
11.0933,1.65958e+19,9.47114e-15
11.8867,1.65958e+19,1.05444e-14
12.7368,1.65958e+19,1.16690e-14
13.6478,1.65958e+19,1.28396e-14
14.6238,1.65958e+19,1.40507e-14
15.6697,1.65958e+19,1.52967e-14
16.7904,1.65958e+19,1.65718e-14
17.9912,1.65958e+19,1.78703e-14
19.2780,1.65958e+19,1.91870e-14
20.6567,1.65958e+19,2.05171e-14
22.1341,1.65958e+19,2.18563e-14
23.7171,1.65958e+19,2.32005e-14
25.4133,1.65958e+19,2.45420e-14
27.2309,1.65958e+19,2.58726e-14
29.1784,1.65958e+19,2.71839e-14
31.2652,1.65958e+19,2.84673e-14
33.5013,1.65958e+19,2.97142e-14
35.8973,1.65958e+19,3.09165e-14
38.4646,1.65958e+19,3.20661e-14
41.2156,1.65958e+19,3.31555e-14
44.1633,1.65958e+19,3.41773e-14
47.3218,1.65958e+19,3.51261e-14
50.7062,1.65958e+19,3.59985e-14
54.3327,1.65958e+19,3.67935e-14
58.2185,1.65958e+19,3.75106e-14
62.3823,1.65958e+19,3.81505e-14
66.8438,1.65958e+19,3.87149e-14
71.6244,1.65958e+19,3.92057e-14
76.7470,1.65958e+19,3.96264e-14
82.2359,1.65958e+19,3.99804e-14
88.1173,1.65958e+19,4.02722e-14
94.4194,1.65958e+19,4.05053e-14
101.172,1.65958e+19,4.06811e-14
108.408,1.65958e+19,4.07998e-14
116.161,1.65958e+19,4.08623e-14
124.469,1.65958e+19,4.08694e-14
133.371,1.65958e+19,4.08223e-14
142.910,1.65958e+19,4.07224e-14
153.130,1.65958e+19,4.05710e-14
164.082,1.65958e+19,4.03704e-14
175.817,1.65958e+19,4.01221e-14
188.392,1.65958e+19,3.98284e-14
201.865,1.65958e+19,3.94915e-14
216.302,1.65958e+19,3.91134e-14
231.772,1.65958e+19,3.86965e-14
248.348,1.65958e+19,3.82438e-14
266.110,1.65958e+19,3.77572e-14
285.142,1.65958e+19,3.72396e-14
305.535,1.65958e+19,3.66932e-14
327.387,1.65958e+19,3.61206e-14
350.801,1.65958e+19,3.55245e-14
375.890,1.65958e+19,3.49074e-14
402.774,1.65958e+19,3.42717e-14
431.580,1.65958e+19,3.36198e-14
462.446,1.65958e+19,3.29540e-14
495.520,1.65958e+19,3.22766e-14
530.959,1.65958e+19,3.15898e-14
568.933,1.65958e+19,3.08957e-14
609.623,1.65958e+19,3.01965e-14
653.223,1.65958e+19,2.94940e-14
699.941,1.65958e+19,2.87898e-14
750.000,1.65958e+19,2.80859e-14
0.750000,1.73780e+19,2.59532e-22
0.803639,1.73780e+19,8.52427e-22
0.861115,1.73780e+19,2.58002e-21
0.922702,1.73780e+19,7.23333e-21
0.988693,1.73780e+19,1.88818e-20
1.05940,1.73780e+19,4.61307e-20
1.13517,1.73780e+19,1.06025e-19
1.21636,1.73780e+19,2.30441e-19
1.30335,1.73780e+19,4.76072e-19
1.39657,1.73780e+19,9.39713e-19
1.49645,1.73780e+19,1.78006e-18
1.60347,1.73780e+19,3.24401e-18
1.71815,1.73780e+19,5.70047e-18
1.84103,1.73780e+19,9.68035e-18
1.97270,1.73780e+19,1.59219e-17
2.11379,1.73780e+19,2.54214e-17
2.26496,1.73780e+19,3.94888e-17
2.42695,1.73780e+19,5.98121e-17
2.60053,1.73780e+19,8.85359e-17
2.78651,1.73780e+19,1.28361e-16
2.98580,1.73780e+19,1.82616e-16
3.19935,1.73780e+19,2.55135e-16
3.42816,1.73780e+19,3.50260e-16
3.67334,1.73780e+19,4.72794e-16
3.93606,1.73780e+19,6.27869e-16
4.21756,1.73780e+19,8.20832e-16
4.51920,1.73780e+19,1.05704e-15
4.84241,1.73780e+19,1.34164e-15
5.18873,1.73780e+19,1.67945e-15
5.55983,1.73780e+19,2.07464e-15
5.95746,1.73780e+19,2.53062e-15
6.38354,1.73780e+19,3.05002e-15
6.84008,1.73780e+19,3.63445e-15
7.32928,1.73780e+19,4.28467e-15
7.85346,1.73780e+19,5.00054e-15
8.41514,1.73780e+19,5.78112e-15
9.01698,1.73780e+19,6.62490e-15
9.66187,1.73780e+19,7.52999e-15
10.3529,1.73780e+19,8.49460e-15
11.0933,1.73780e+19,9.51677e-15
11.8867,1.73780e+19,1.05946e-14
12.7368,1.73780e+19,1.17236e-14
13.6478,1.73780e+19,1.28986e-14
14.6238,1.73780e+19,1.41141e-14
15.6697,1.73780e+19,1.53642e-14
16.7904,1.73780e+19,1.66433e-14
17.9912,1.73780e+19,1.79456e-14
19.2780,1.73780e+19,1.92659e-14
20.6567,1.73780e+19,2.05996e-14
22.1341,1.73780e+19,2.19424e-14
23.7171,1.73780e+19,2.32899e-14
25.4133,1.73780e+19,2.46350e-14
27.2309,1.73780e+19,2.59689e-14
29.1784,1.73780e+19,2.72836e-14
31.2652,1.73780e+19,2.85702e-14
33.5013,1.73780e+19,2.98203e-14
35.8973,1.73780e+19,3.10258e-14
38.4646,1.73780e+19,3.21784e-14
41.2156,1.73780e+19,3.32706e-14
44.1633,1.73780e+19,3.42952e-14
47.3218,1.73780e+19,3.52463e-14
50.7062,1.73780e+19,3.61209e-14
54.3327,1.73780e+19,3.69178e-14
58.2185,1.73780e+19,3.76368e-14
62.3823,1.73780e+19,3.82783e-14
66.8438,1.73780e+19,3.88439e-14
71.6244,1.73780e+19,3.93357e-14
76.7470,1.73780e+19,3.97570e-14
82.2359,1.73780e+19,4.01111e-14
88.1173,1.73780e+19,4.04029e-14
94.4194,1.73780e+19,4.06358e-14
101.172,1.73780e+19,4.08108e-14
108.408,1.73780e+19,4.09284e-14
116.161,1.73780e+19,4.09895e-14
124.469,1.73780e+19,4.09950e-14
133.371,1.73780e+19,4.09460e-14
142.910,1.73780e+19,4.08439e-14
153.130,1.73780e+19,4.06905e-14
164.082,1.73780e+19,4.04874e-14
175.817,1.73780e+19,4.02366e-14
188.392,1.73780e+19,3.99401e-14
201.865,1.73780e+19,3.96003e-14
216.302,1.73780e+19,3.92194e-14
231.772,1.73780e+19,3.87999e-14
248.348,1.73780e+19,3.83442e-14
266.110,1.73780e+19,3.78548e-14
285.142,1.73780e+19,3.73344e-14
305.535,1.73780e+19,3.67852e-14
327.387,1.73780e+19,3.62100e-14
350.801,1.73780e+19,3.56116e-14
375.890,1.73780e+19,3.49921e-14
402.774,1.73780e+19,3.43540e-14
431.580,1.73780e+19,3.37001e-14
462.446,1.73780e+19,3.30324e-14
495.520,1.73780e+19,3.23531e-14
530.959,1.73780e+19,3.16646e-14
568.933,1.73780e+19,3.09691e-14
609.623,1.73780e+19,3.02685e-14
653.223,1.73780e+19,2.95648e-14
699.941,1.73780e+19,2.88600e-14
750.000,1.73780e+19,2.81551e-14
0.750000,1.81970e+19,2.64986e-22
0.803639,1.81970e+19,8.69655e-22
0.861115,1.81970e+19,2.63020e-21
0.922702,1.81970e+19,7.36879e-21
0.988693,1.81970e+19,1.92224e-20
1.05940,1.81970e+19,4.69319e-20
1.13517,1.81970e+19,1.07800e-19
1.21636,1.81970e+19,2.34154e-19
1.30335,1.81970e+19,4.83461e-19
1.39657,1.81970e+19,9.53750e-19
1.49645,1.81970e+19,1.80565e-18
1.60347,1.81970e+19,3.28887e-18
1.71815,1.81970e+19,5.77624e-18
1.84103,1.81970e+19,9.80392e-18
1.97270,1.81970e+19,1.61169e-17
2.11379,1.81970e+19,2.57199e-17
2.26496,1.81970e+19,3.99322e-17
2.42695,1.81970e+19,6.04542e-17
2.60053,1.81970e+19,8.94426e-17
2.78651,1.81970e+19,1.29613e-16
2.98580,1.81970e+19,1.84305e-16
3.19935,1.81970e+19,2.57371e-16
3.42816,1.81970e+19,3.53166e-16
3.67334,1.81970e+19,4.76495e-16
3.93606,1.81970e+19,6.32511e-16
4.21756,1.81970e+19,8.26566e-16
4.51920,1.81970e+19,1.06402e-15
4.84241,1.81970e+19,1.35006e-15
5.18873,1.81970e+19,1.68948e-15
5.55983,1.81970e+19,2.08651e-15
5.95746,1.81970e+19,2.54459e-15
6.38354,1.81970e+19,3.06636e-15
6.84008,1.81970e+19,3.65351e-15
7.32928,1.81970e+19,4.30676e-15
7.85346,1.81970e+19,5.02600e-15
8.41514,1.81970e+19,5.81026e-15
9.01698,1.81970e+19,6.65806e-15
9.66187,1.81970e+19,7.56746e-15
10.3529,1.81970e+19,8.53651e-15
11.0933,1.81970e+19,9.56328e-15
11.8867,1.81970e+19,1.06458e-14
12.7368,1.81970e+19,1.17794e-14
13.6478,1.81970e+19,1.29589e-14
14.6238,1.81970e+19,1.41788e-14
15.6697,1.81970e+19,1.54332e-14
16.7904,1.81970e+19,1.67163e-14
17.9912,1.81970e+19,1.80225e-14
19.2780,1.81970e+19,1.93467e-14
20.6567,1.81970e+19,2.06839e-14
22.1341,1.81970e+19,2.20303e-14
23.7171,1.81970e+19,2.33814e-14
25.4133,1.81970e+19,2.47298e-14
27.2309,1.81970e+19,2.60673e-14
29.1784,1.81970e+19,2.73855e-14
31.2652,1.81970e+19,2.86753e-14
33.5013,1.81970e+19,2.99286e-14
35.8973,1.81970e+19,3.11372e-14
38.4646,1.81970e+19,3.22928e-14
41.2156,1.81970e+19,3.33882e-14
44.1633,1.81970e+19,3.44153e-14
47.3218,1.81970e+19,3.53690e-14
50.7062,1.81970e+19,3.62459e-14
54.3327,1.81970e+19,3.70450e-14
58.2185,1.81970e+19,3.77658e-14
62.3823,1.81970e+19,3.84089e-14
66.8438,1.81970e+19,3.89757e-14
71.6244,1.81970e+19,3.94683e-14
76.7470,1.81970e+19,3.98903e-14
82.2359,1.81970e+19,4.02449e-14
88.1173,1.81970e+19,4.05365e-14
94.4194,1.81970e+19,4.07690e-14
101.172,1.81970e+19,4.09433e-14
108.408,1.81970e+19,4.10599e-14
116.161,1.81970e+19,4.11196e-14
124.469,1.81970e+19,4.11233e-14
133.371,1.81970e+19,4.10725e-14
142.910,1.81970e+19,4.09682e-14
153.130,1.81970e+19,4.08125e-14
164.082,1.81970e+19,4.06069e-14
175.817,1.81970e+19,4.03534e-14
188.392,1.81970e+19,4.00541e-14
201.865,1.81970e+19,3.97114e-14
216.302,1.81970e+19,3.93277e-14
231.772,1.81970e+19,3.89053e-14
248.348,1.81970e+19,3.84467e-14
266.110,1.81970e+19,3.79545e-14
285.142,1.81970e+19,3.74311e-14
305.535,1.81970e+19,3.68792e-14
327.387,1.81970e+19,3.63015e-14
350.801,1.81970e+19,3.57002e-14
375.890,1.81970e+19,3.50782e-14
402.774,1.81970e+19,3.44380e-14
431.580,1.81970e+19,3.37817e-14
462.446,1.81970e+19,3.31120e-14
495.520,1.81970e+19,3.24309e-14
530.959,1.81970e+19,3.17408e-14
568.933,1.81970e+19,3.10438e-14
609.623,1.81970e+19,3.03419e-14
653.223,1.81970e+19,2.96371e-14
699.941,1.81970e+19,2.89311e-14
750.000,1.81970e+19,2.82255e-14
0.750000,1.90546e+19,2.70611e-22
0.803639,1.90546e+19,8.87420e-22
0.861115,1.90546e+19,2.68190e-21
0.922702,1.90546e+19,7.50826e-21
0.988693,1.90546e+19,1.95728e-20
1.05940,1.90546e+19,4.77562e-20
1.13517,1.90546e+19,1.09624e-19
1.21636,1.90546e+19,2.37970e-19
1.30335,1.90546e+19,4.91053e-19
1.39657,1.90546e+19,9.68186e-19
1.49645,1.90546e+19,1.83196e-18
1.60347,1.90546e+19,3.33498e-18
1.71815,1.90546e+19,5.85412e-18
1.84103,1.90546e+19,9.93095e-18
1.97270,1.90546e+19,1.63175e-17
2.11379,1.90546e+19,2.60267e-17
2.26496,1.90546e+19,4.03885e-17
2.42695,1.90546e+19,6.11148e-17
2.60053,1.90546e+19,9.03745e-17
2.78651,1.90546e+19,1.30899e-16
2.98580,1.90546e+19,1.86042e-16
3.19935,1.90546e+19,2.59667e-16
3.42816,1.90546e+19,3.56144e-16
3.67334,1.90546e+19,4.80285e-16
3.93606,1.90546e+19,6.37258e-16
4.21756,1.90546e+19,8.32420e-16
4.51920,1.90546e+19,1.07113e-15
4.84241,1.90546e+19,1.35860e-15
5.18873,1.90546e+19,1.69965e-15
5.55983,1.90546e+19,2.09852e-15
5.95746,1.90546e+19,2.55873e-15
6.38354,1.90546e+19,3.08291e-15
6.84008,1.90546e+19,3.67278e-15
7.32928,1.90546e+19,4.32915e-15
7.85346,1.90546e+19,5.05175e-15
8.41514,1.90546e+19,5.83985e-15
9.01698,1.90546e+19,6.69172e-15
9.66187,1.90546e+19,7.60554e-15
10.3529,1.90546e+19,8.57917e-15
11.0933,1.90546e+19,9.61079e-15
11.8867,1.90546e+19,1.06980e-14
12.7368,1.90546e+19,1.18363e-14
13.6478,1.90546e+19,1.30205e-14
14.6238,1.90546e+19,1.42450e-14
15.6697,1.90546e+19,1.55037e-14
16.7904,1.90546e+19,1.67910e-14
17.9912,1.90546e+19,1.81012e-14
19.2780,1.90546e+19,1.94293e-14
20.6567,1.90546e+19,2.07702e-14
22.1341,1.90546e+19,2.21201e-14
23.7171,1.90546e+19,2.34748e-14
25.4133,1.90546e+19,2.48268e-14
27.2309,1.90546e+19,2.61679e-14
29.1784,1.90546e+19,2.74893e-14
31.2652,1.90546e+19,2.87825e-14
33.5013,1.90546e+19,3.00392e-14
35.8973,1.90546e+19,3.12509e-14
38.4646,1.90546e+19,3.24095e-14
41.2156,1.90546e+19,3.35077e-14
44.1633,1.90546e+19,3.45377e-14
47.3218,1.90546e+19,3.54938e-14
50.7062,1.90546e+19,3.63733e-14
54.3327,1.90546e+19,3.71744e-14
58.2185,1.90546e+19,3.78969e-14
62.3823,1.90546e+19,3.85419e-14
66.8438,1.90546e+19,3.91100e-14
71.6244,1.90546e+19,3.96038e-14
76.7470,1.90546e+19,4.00265e-14
82.2359,1.90546e+19,4.03814e-14
88.1173,1.90546e+19,4.06729e-14
94.4194,1.90546e+19,4.09049e-14
101.172,1.90546e+19,4.10786e-14
108.408,1.90546e+19,4.11941e-14
116.161,1.90546e+19,4.12524e-14
124.469,1.90546e+19,4.12544e-14
133.371,1.90546e+19,4.12017e-14
142.910,1.90546e+19,4.10951e-14
153.130,1.90546e+19,4.09368e-14
164.082,1.90546e+19,4.07287e-14
175.817,1.90546e+19,4.04725e-14
188.392,1.90546e+19,4.01706e-14
201.865,1.90546e+19,3.98251e-14
216.302,1.90546e+19,3.94382e-14
231.772,1.90546e+19,3.90128e-14
248.348,1.90546e+19,3.85513e-14
266.110,1.90546e+19,3.80559e-14
285.142,1.90546e+19,3.75297e-14
305.535,1.90546e+19,3.69751e-14
327.387,1.90546e+19,3.63945e-14
350.801,1.90546e+19,3.57907e-14
375.890,1.90546e+19,3.51662e-14
402.774,1.90546e+19,3.45235e-14
431.580,1.90546e+19,3.38650e-14
462.446,1.90546e+19,3.31931e-14
495.520,1.90546e+19,3.25103e-14
530.959,1.90546e+19,3.18185e-14
568.933,1.90546e+19,3.11198e-14
609.623,1.90546e+19,3.04165e-14
653.223,1.90546e+19,2.97106e-14
699.941,1.90546e+19,2.90037e-14
750.000,1.90546e+19,2.82974e-14
0.750000,1.99526e+19,2.76412e-22
0.803639,1.99526e+19,9.05724e-22
0.861115,1.99526e+19,2.73517e-21
0.922702,1.99526e+19,7.65185e-21
0.988693,1.99526e+19,1.99333e-20
1.05940,1.99526e+19,4.86036e-20
1.13517,1.99526e+19,1.11499e-19
1.21636,1.99526e+19,2.41894e-19
1.30335,1.99526e+19,4.98853e-19
1.39657,1.99526e+19,9.83005e-19
1.49645,1.99526e+19,1.85898e-18
1.60347,1.99526e+19,3.38234e-18
1.71815,1.99526e+19,5.93419e-18
1.84103,1.99526e+19,1.00615e-17
1.97270,1.99526e+19,1.65236e-17
2.11379,1.99526e+19,2.63420e-17
2.26496,1.99526e+19,4.08576e-17
2.42695,1.99526e+19,6.17932e-17
2.60053,1.99526e+19,9.13328e-17
2.78651,1.99526e+19,1.32220e-16
2.98580,1.99526e+19,1.87824e-16
3.19935,1.99526e+19,2.62021e-16
3.42816,1.99526e+19,3.59193e-16
3.67334,1.99526e+19,4.84166e-16
3.93606,1.99526e+19,6.42109e-16
4.21756,1.99526e+19,8.38386e-16
4.51920,1.99526e+19,1.07839e-15
4.84241,1.99526e+19,1.36731e-15
5.18873,1.99526e+19,1.71000e-15
5.55983,1.99526e+19,2.11074e-15
5.95746,1.99526e+19,2.57308e-15
6.38354,1.99526e+19,3.09970e-15
6.84008,1.99526e+19,3.69236e-15
7.32928,1.99526e+19,4.35181e-15
7.85346,1.99526e+19,5.07797e-15
8.41514,1.99526e+19,5.86989e-15
9.01698,1.99526e+19,6.72599e-15
9.66187,1.99526e+19,7.64429e-15
10.3529,1.99526e+19,8.62271e-15
11.0933,1.99526e+19,9.65916e-15
11.8867,1.99526e+19,1.07513e-14
12.7368,1.99526e+19,1.18945e-14
13.6478,1.99526e+19,1.30835e-14
14.6238,1.99526e+19,1.43125e-14
15.6697,1.99526e+19,1.55758e-14
16.7904,1.99526e+19,1.68675e-14
17.9912,1.99526e+19,1.81818e-14
19.2780,1.99526e+19,1.95137e-14
20.6567,1.99526e+19,2.08584e-14
22.1341,1.99526e+19,2.22121e-14
23.7171,1.99526e+19,2.35704e-14
25.4133,1.99526e+19,2.49260e-14
27.2309,1.99526e+19,2.62706e-14
29.1784,1.99526e+19,2.75954e-14
31.2652,1.99526e+19,2.88922e-14
33.5013,1.99526e+19,3.01522e-14
35.8973,1.99526e+19,3.13670e-14
38.4646,1.99526e+19,3.25288e-14
41.2156,1.99526e+19,3.36299e-14
44.1633,1.99526e+19,3.46626e-14
47.3218,1.99526e+19,3.56214e-14
50.7062,1.99526e+19,3.65032e-14
54.3327,1.99526e+19,3.73067e-14
58.2185,1.99526e+19,3.80313e-14
62.3823,1.99526e+19,3.86777e-14
66.8438,1.99526e+19,3.92472e-14
71.6244,1.99526e+19,3.97423e-14
76.7470,1.99526e+19,4.01655e-14
82.2359,1.99526e+19,4.05210e-14
88.1173,1.99526e+19,4.08125e-14
94.4194,1.99526e+19,4.10443e-14
101.172,1.99526e+19,4.12171e-14
108.408,1.99526e+19,4.13314e-14
116.161,1.99526e+19,4.13882e-14
124.469,1.99526e+19,4.13885e-14
133.371,1.99526e+19,4.13338e-14
142.910,1.99526e+19,4.12250e-14
153.130,1.99526e+19,4.10643e-14
164.082,1.99526e+19,4.08535e-14
175.817,1.99526e+19,4.05945e-14
188.392,1.99526e+19,4.02896e-14
201.865,1.99526e+19,3.99411e-14
216.302,1.99526e+19,3.95513e-14
231.772,1.99526e+19,3.91228e-14
248.348,1.99526e+19,3.86580e-14
266.110,1.99526e+19,3.81598e-14
285.142,1.99526e+19,3.76305e-14
305.535,1.99526e+19,3.70729e-14
327.387,1.99526e+19,3.64895e-14
350.801,1.99526e+19,3.58830e-14
375.890,1.99526e+19,3.52560e-14
402.774,1.99526e+19,3.46107e-14
431.580,1.99526e+19,3.39500e-14
462.446,1.99526e+19,3.32761e-14
495.520,1.99526e+19,3.25912e-14
530.959,1.99526e+19,3.18976e-14
568.933,1.99526e+19,3.11974e-14
609.623,1.99526e+19,3.04928e-14
653.223,1.99526e+19,2.97856e-14
699.941,1.99526e+19,2.90776e-14
750.000,1.99526e+19,2.83707e-14
0.750000,2.08929e+19,2.82397e-22
0.803639,2.08929e+19,9.24589e-22
0.861115,2.08929e+19,2.79004e-21
0.922702,2.08929e+19,7.79967e-21
0.988693,2.08929e+19,2.03044e-20
1.05940,2.08929e+19,4.94754e-20
1.13517,2.08929e+19,1.13427e-19
1.21636,2.08929e+19,2.45926e-19
1.30335,2.08929e+19,5.06871e-19
1.39657,2.08929e+19,9.98238e-19
1.49645,2.08929e+19,1.88674e-18
1.60347,2.08929e+19,3.43100e-18
1.71815,2.08929e+19,6.01636e-18
1.84103,2.08929e+19,1.01956e-17
1.97270,2.08929e+19,1.67353e-17
2.11379,2.08929e+19,2.66662e-17
2.26496,2.08929e+19,4.13395e-17
2.42695,2.08929e+19,6.24911e-17
2.60053,2.08929e+19,9.23167e-17
2.78651,2.08929e+19,1.33576e-16
2.98580,2.08929e+19,1.89653e-16
3.19935,2.08929e+19,2.64436e-16
3.42816,2.08929e+19,3.62320e-16
3.67334,2.08929e+19,4.88137e-16
3.93606,2.08929e+19,6.47066e-16
4.21756,2.08929e+19,8.44481e-16
4.51920,2.08929e+19,1.08577e-15
4.84241,2.08929e+19,1.37616e-15
5.18873,2.08929e+19,1.72050e-15
5.55983,2.08929e+19,2.12311e-15
5.95746,2.08929e+19,2.58764e-15
6.38354,2.08929e+19,3.11673e-15
6.84008,2.08929e+19,3.71218e-15
7.32928,2.08929e+19,4.37483e-15
7.85346,2.08929e+19,5.10458e-15
8.41514,2.08929e+19,5.90045e-15
9.01698,2.08929e+19,6.76087e-15
9.66187,2.08929e+19,7.68378e-15
